"","X","P_MTC_Tri_pos_ISS_o15","P_MTC_Tri_neg_ISS_o15","P_MTC_Tri_pos_ISS_u16","P_MTC_Tri_neg_ISS_u16","Transfer_nMTC_to_MTC_ISSo15_TP","Transfer_nMTC_to_MTC_ISSo15_TN","Transfer_nMTC_to_MTC_ISSu16_TP","Transfer_nMTC_to_MTC_ISSu16_TN","p_death_hosp_ISSo15_MTC","RR_p_death_hosp_ISSo15_nMTC","p_death_hosp_ISSu16","p_death_y1_ISSo15_MTC","RR_p_death_y1_nMTC","p_death_y1_ISSu16","HR_p_death_lm_ISSo15","HR_p_death_lm_ISSu15","U_ISS_o15_MTC","U_ISS_o15_nMTC","U_ISS_u16_o8","Umult_ISS_u9","U_genpop_cons","U_genpop_male","U_genpop_age","U_genpop_age_squared","p_death_hosp_TARN_sqrt_ISS","p_death_hosp_TARN_ln_ISS","p_death_hosp_TARN_GCS_3","p_death_hosp_TARN_GCS_4_5","p_death_hosp_TARN_GCS_6_8","p_death_hosp_TARN_GCS_9_12","p_death_hosp_TARN_GCS_13_14","p_death_hosp_TARN_GCS_intubated","p_death_hosp_TARN_CCI_unknown","p_death_hosp_TARN_CCI_1_5","p_death_hosp_TARN_CCI_6_10","p_death_hosp_TARN_CCI_o_10","p_death_hosp_TARN_age_0_5","p_death_hosp_TARN_age_6_10","p_death_hosp_TARN_age_11_15","p_death_hosp_TARN_age_45_54","p_death_hosp_TARN_age_55_64","p_death_hosp_TARN_age_65_74","p_death_hosp_TARN_gen_f","p_death_hosp_TARN_age_o_75","p_death_hosp_TARN_age_0_5_gen_f","p_death_hosp_TARN_age_6_10_gen_f","p_death_hosp_TARN_age_11_15_gen_f","p_death_hosp_TARN_age_45_54_gen_f","p_death_hosp_TARN_age_55_64_gen_f","p_death_hosp_TARN_age_65_74_gen_f","p_death_hosp_TARN_age_75_plus_gen_f","p_death_hosp_TARN_cons","p_MTC_ISS_o15_UK","C_MTC_ISS_o8_u16","C_MTC_ISS_o15","C_bluntt_ISS_U10","C_bluntt_ISS_U17_O_9","C_bluntt_ISS_U26_O16","C_bluntt_ISS_O25","C_pent_ISS_O0_U10","C_pent_ISS_O9_U16","C_pent_ISS_O15_U25","C_pent_ISS_O24_U34","C_pent_ISS_O34","C_disch_6m","C_additional_ambulance","Increase_lifetime_cost_ISS_o15","Increase_lifetime_cost_ISS_u15","TARN_old_Age_0_5","TARN_old_Age_6_10","TARN_old_Age_11_15","TARN_old_Age_45_54","TARN_old_Age_55_64","TARN_old_Age_65_75","TARN_old_Age_over_75","TARN_old_GCS_9_12","TARN_old_GCS_6_8","TARN_old_GCS_4_5","TARN_old_GCS_3","TARN_old_GCS_intubated","TARN_old_ISS_SQRT","TARN_old_ISS_LN","TARN_old_female","TARN_old_female_age_0_5","TARN_old_female_age_6_10","TARN_old_female_age_11_15","TARN_old_female_age_45_54","TARN_old_female_age_55_64","TARN_old_female_age_65_75","TARN_old_female_age_75_plus","TARN_old_constant"
"59",59,0.891800854291204,0.494084117262061,0.984794770078834,0.346914465853481,0.265357819149284,0.331000981300446,0.0738667659637792,0.0398496230737298,0.0966830773803907,1.08489376633504,0.0116925518281374,0.0306040256221198,1.89424563573425,0.0163543474646165,6.62158571895847,1.38840637759677,0.696931888008813,0.696931888008813,0.696931888008813,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.76383621715922,-2.55090194569998,-3.79216792866364,-2.83032858382108,-1.82186581928022,-1.2662187785503,-0.573182442979142,-2.57454305385909,-0.46565922622294,-0.400959663278936,-0.940382027000289,-1.60265229674011,-0.218827493005068,0.270268380333706,-0.327936798878203,-0.426375401870303,-0.933360753823507,-1.47756291316839,-0.100646339994368,-2.71247261521594,0.0553299470286795,-0.275261384436713,0.289785875719857,0.10347377247947,0.198526451434633,0.368872555105469,0.398601104858494,5.28621,0.774359443302013,1466,2819,6181.28226512918,9035.9029842666,14340.4823437662,20806.5119053527,6923.22791462851,5642.86026406023,11456.7625912715,15981.3927289198,14868.7911529484,1870.72306273267,261.078356433911,5.42984064774013,1.61282097715992,0.365057737135085,0.529381288358034,0.418166544447884,-0.432992088404477,-0.957573810514242,-2.1903186485069,-3.13378066297186,-0.942104254606373,-1.44005428750344,-2.65794072056657,-3.3835516105465,0,-5.71831480357351,-4.59531252739267,0.0759454800388799,0.680015509510671,-0.302199986100724,0.447315986862247,0.134798301240019,0.461656992397646,0.304323663588278,0.528323365544339,5.294
"60",60,0.899524808294348,0.485531677280018,0.984544264981118,0.344857787862646,0.276722855115203,0.321842259950989,0.0813184110273125,0.044874234639685,0.0956718217384115,1.36885127015992,0.0117554361909053,0.0294835902793785,1.82295029191875,0.0176090072908223,5.79232044356223,1.50502268278193,0.659727571443975,0.659727571443975,0.659727571443975,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.97347165400357,-2.46694576369465,-3.80908261951993,-2.76052011016607,-1.8927422042865,-1.34161458147558,-0.402835621843474,-2.6680768599617,-0.453616785221329,-0.493726359317445,-0.974996825768453,-1.51955799826227,-0.0611882667319,0.000274486494634074,-0.0347006513293407,-0.414077479764644,-0.907464638740172,-1.70487465143429,-0.153757736155267,-2.65929240439682,-0.0443197072989383,0.63178614423592,0.559625944366069,-0.00599909453356742,0.193086560556821,0.365934540147928,0.445646408140095,5.28621,0.767686187056354,1466,2819,6238.89443398179,8820.46407468181,14505.3100050865,21468.1527004443,4595.02735483898,5591.03904887863,10086.1206493323,12998.1646070393,13810.5401000584,1761.82192223833,258.639524898055,4.31108428158421,1.25647270169989,0.152482404219775,0.654649784242826,0.853850543784238,-0.387214982349795,-0.811539529746141,-1.91095576933641,-3.21662386879765,-1.03584022749399,-1.53805576328893,-2.7794546927994,-3.67635679265726,0,-5.78750001314542,-4.74337417795216,0.270737522632865,0.367352844301295,-0.665824134672002,-0.438314633625482,0.222729828536178,0.680750672881731,0.620671591200573,0.368047819032942,5.294
"61",61,0.893097349621379,0.475332181491669,0.984120716487097,0.346905076099173,0.297048917600469,0.27030956881578,0.0718793438084756,0.0408880675626317,0.109043429967654,1.26103597268431,0.0114998487005136,0.0306748731951704,1.14645407185142,0.0158919766024381,6.01408620237482,1.73208762613353,0.730799999347876,0.730799999347876,0.730799999347876,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.76451482612572,-2.56832922766339,-3.7300309137363,-2.76788756904913,-1.98584254431705,-1.27438834910922,-0.438969236134704,-2.63509104616917,-0.431679128619681,-0.451912491588276,-0.869810178390074,-1.62027875374773,-0.190528160846521,0.183627168876365,-0.00975541922921679,-0.430277374623715,-0.913896421177262,-1.55874349445762,0.0057538759613536,-2.68478858768234,0.400316292350491,0.438118537181689,0.0611466711915711,-0.226082362586515,0.257380035736035,0.311088650796279,0.394234442556559,5.28621,0.768710950703906,1466,2819,6248.30878379614,8980.54390412897,14048.5612711847,21746.6461975974,6937.63518914361,6069.99090723355,8508.48252100661,12677.0585165678,8382.93659912756,1720.1608592209,241.285425684273,7.42209201010169,1.62528651740248,0.119123720839387,0.407904481819626,0.634264102142092,-0.475671183268538,-0.921580750651652,-2.11526619414115,-3.18500862196615,-1.18377576687928,-1.49924681719574,-2.58990919280517,-3.42561137532028,0,-5.71213993688097,-4.50633921960493,-0.839777476258068,-0.0730030063611787,-0.650585061654014,0.37689931601204,-0.182737360890574,1.03431180210204,0.525714856069094,0.329348047173901,5.294
"62",62,0.896642405460473,0.457949688386049,0.983685574649101,0.344685187582712,0.262513712987725,0.343692632143406,0.073306320747569,0.0408241289523409,0.104876307070008,1.22670932668862,0.0116024563820168,0.032308201928271,1.75347591342518,0.0164716450370022,4.36566596028741,1.62518091664795,0.73631658469451,0.73631658469451,0.73631658469451,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.782359967779,-2.71398562036693,-3.80815288429358,-2.59095908115179,-1.8553025632419,-1.3832796176093,-0.447453363484315,-2.57698489561976,-0.460941457934832,-0.50096564286605,-0.897754411278555,-1.54692582104925,0.165023276595186,0.605381702118879,-0.254701287739622,-0.394666348800966,-0.903871872984219,-1.62436783911157,-0.11038197445583,-2.68184936471346,0.34026792822163,0.421824960091661,0.490920821343809,-0.0764009138993695,0.338627843065753,0.28278728910272,0.484076678306101,5.28621,0.773793417045521,1466,2819,6101.54868453267,8631.06469736999,13690.7637424227,21541.2209837867,6246.37081269379,5650.87407670567,7109.10235630934,16300.5141223703,11555.3440669931,1809.24043579895,247.682648536637,4.6920124730128,1.39770289827138,0.451303506858905,0.817317710492804,0.430137368978122,-0.306400144717021,-1.04421537702116,-2.00528853318034,-2.99812745533731,-1.18071471013102,-1.54748021857835,-2.71502044675949,-3.36274942244872,0,-5.63512213378166,-4.43922787491106,1.11587774997128,-0.0563407228112478,-0.573694349137762,-0.108759982268649,0.204999681372528,0.194686249834455,0.393764797133765,0.740657902700226,5.294
"63",63,0.888086070048381,0.503077154296393,0.983653821687901,0.348256816447672,0.261023035003304,0.312849664856633,0.0823114755515956,0.0438804454286648,0.0940549602097224,1.3092027203266,0.0117241751759794,0.029947058293747,1.37118016943048,0.0169974249247365,5.48059008912006,1.15743511634152,0.7912161417263,0.7912161417263,0.7912161417263,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.69795373798646,-2.62459614513639,-3.84068710806705,-2.77375408409654,-1.77714798829193,-1.29085761509624,-0.385712494780927,-2.71086710537326,-0.405057659788264,-0.46881336011779,-0.99765958864086,-1.51719388475759,-0.200052935084265,-0.127026518170817,-0.200644904625078,-0.452474842456504,-0.92685434190159,-1.52160286668611,-0.153957023715326,-2.64840123429765,0.000633074533640948,0.236503735477613,0.053231468376008,-0.38749750826998,0.158027749758299,0.388249760893094,0.370939157311612,5.28621,0.769221155068716,1466,2819,6176.53311304073,9115.22713628637,13928.6270309124,21540.614571748,6034.81244684192,6932.07672830766,12780.3273068349,11296.4207234222,17346.2558570918,1803.75200933171,230.472439655898,4.62280615941005,1.38175777451643,0.6839609227048,1.0521096055728,0.339250785444417,-0.342475137797894,-0.633886716440419,-2.07518342643865,-3.17384641308202,-1.11088493947777,-1.73224473978501,-2.6362599800986,-3.26098531096357,0,-5.40341303641832,-4.43745508326923,-0.196367480082832,0.361949468567087,-0.158727759929239,0.179035989350707,-0.189429585093916,0.418784782405533,0.634440426897861,0.588767761134658,5.294
"64",64,0.891395216006451,0.459431851835443,0.983751950910962,0.346522321440823,0.262564156216686,0.301905043873984,0.0760679165357986,0.0391407887592719,0.104140188916582,1.07969785040703,0.0122633545106758,0.0317643880678398,1.39697413987118,0.0171981712921545,4.53655707217863,1.60642735719344,0.662938420730528,0.662938420730528,0.662938420730528,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-3.01603358963835,-2.78421174578043,-3.77724197894939,-2.82433773695958,-1.87570775871477,-1.3611237144246,-0.461493209356792,-2.54230543011603,-0.498727256783388,-0.478573601508725,-1.06189958524425,-1.63653583538445,0.0588240258251959,0.145343567734456,0.01860400669416,-0.397950347699916,-0.890888960321709,-1.71171138430621,-0.323827931737521,-2.63960337477763,0.224655838080433,0.763858795560828,0.104256963453828,0.104850862093532,0.228455035383198,0.286847172966172,0.391722646134068,5.28621,0.771467040401693,1466,2819,6214.9367617661,9049.45354463076,14537.0259094009,21207.4703920411,5329.90023371324,5840.1855843986,10873.9535891097,14087.4365979101,12136.7498537651,1759.2152273143,258.771025925617,5.52812331336111,1.44500503589165,0.396711997908097,0.717108992784208,0.443825466591025,-0.428532999553907,-0.757308573999178,-2.02557623510422,-3.28220296534421,-1.08740769454808,-1.46106086765256,-2.93230563764557,-3.50126144586952,0,-5.67400728702621,-4.74875793351469,-0.222964347607659,0.312666726137714,-0.647041175632231,0.246831068054878,0.0178881867129741,0.737395880282192,0.673277793295044,0.37326041579577,5.294
"65",65,0.890030687218811,0.479436231367,0.984432639868809,0.342338434235148,0.250700746526929,0.323566212713747,0.0780510620196699,0.0438575826742696,0.0965012750573483,1.3637643414709,0.0123948415411352,0.0325884427661384,0.956910768210947,0.0173406689659623,6.46200994233417,1.52262391907227,0.688465183692471,0.688465183692471,0.688465183692471,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-3.03048424923562,-2.62490396357239,-3.80338330501298,-2.80790416454085,-1.91399171635682,-1.22144280679401,-0.475178947674797,-2.56719881928676,-0.474398829114158,-0.488454626943076,-1.06998168192751,-1.61758820455159,-0.0429677946310646,-0.200801308317138,-0.217250230261002,-0.419524157785546,-0.867127176664848,-1.55568642542383,-0.233606370297565,-2.62488443995859,0.279213950608746,0.457870884457994,0.126812020346743,-0.174171647654441,0.132824375237728,0.399427686687917,0.380629963146543,5.28621,0.768815674856344,1466,2819,6274.9504224145,9142.06181121228,14487.4701575203,21010.5657361727,6338.02195778771,5775.18272404984,9156.57692830263,6512.49472330639,10346.7126970331,1791.14469361404,234.092067457784,6.8639984567002,1.48765880449348,0.494148914792896,0.735280033707199,0.385803746591369,-0.286749880557465,-0.779173548653215,-1.99108527055301,-3.19721802754877,-1.21854627811573,-1.49918206745396,-2.62325003301777,-3.58167623957308,0,-5.76791833676096,-4.29624545450384,0.0909569965655909,0.169062470065753,0.0412252268837596,0.0646120987896919,-0.0232889530250126,0.95109878232675,0.603017874512879,0.590388692094629,5.294
"66",66,0.889936012390707,0.509435205087761,0.984925134891394,0.349183215825903,0.282402093401513,0.31710663371937,0.0719600752546979,0.043293999651128,0.0994105662852885,1.11597736600768,0.0115964098046197,0.026113019278698,1.77269680637183,0.0164772968838421,6.14807496031984,1.5374754028497,0.773884239046862,0.773884239046862,0.773884239046862,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.88404923417728,-2.58293176527162,-3.80110273414189,-2.63174862073871,-1.91894959571635,-1.31615940415422,-0.541339598621083,-2.44280908246228,-0.409035982045208,-0.418433346607361,-0.883596495426005,-1.64064695854235,0.408533948244559,0.346188235164901,-0.312673033510898,-0.375443459775995,-1.03737162922574,-1.51379475073347,-0.063690047600815,-2.75931162394885,-0.191134422491749,0.950924330495082,0.0772004718774141,-0.00774549085675336,0.281666200899743,0.382740830430479,0.480515637294177,5.28621,0.771519877260762,1466,2819,6311.18537603353,9007.53269520659,14381.188768553,21818.7029335744,6067.01221077337,6032.87876508586,9006.02552013908,11024.7139458109,31531.1507712652,1770.06314396265,273.322116990343,5.40795944019839,1.500748096271,0.415068099396555,0.546073273020761,0.658404445253925,-0.216321179727036,-1.06333990472474,-1.86678407499259,-3.42937531254121,-1.06761788206868,-1.44050603143729,-2.66714172092889,-3.24683244273479,0,-5.34009734329948,-4.81682375367508,-1.51109170038975,-0.113145180315191,-0.359305475135062,0.32688285518754,0.0144852592498058,0.90563554789165,0.425385560463862,0.535852556440782,5.294
"67",67,0.893794639762202,0.465565328404857,0.986294563449667,0.343894082174708,0.255774274785828,0.321476327472956,0.0725384822862237,0.0433987513873502,0.0995324567453591,1.28820955797381,0.0127632703009034,0.0351238860722246,1.92205932984752,0.0174702525664505,6.2001476526469,1.20615496428194,0.774234092851134,0.774234092851134,0.774234092851134,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.92797199486474,-2.54216608970101,-3.77355151335917,-2.62109484271208,-1.8482629973526,-1.37809727253581,-0.453986567153093,-2.60654837548826,-0.326442016416703,-0.477885080208681,-0.90964066507641,-1.61068627467679,0.156877908864571,-0.0559964950848804,-0.0559103439906011,-0.384994071138696,-0.82305143869442,-1.49007416732424,-0.0522878752312603,-2.66012977357298,0.107440418013101,0.495510996190303,-0.0383991267300009,-0.0584747580435436,0.413452445478456,0.365312506629883,0.43250492432891,5.28621,0.768275870708788,1466,2819,6246.19374980026,9021.572365769,14088.3367455035,21433.0651240041,7043.97203173072,5088.80696829768,7313.97992027057,13751.1051283516,11802.3464771626,1737.42531382632,255.275491715104,5.62216221843596,1.2417003694322,0.230988215709814,0.716302614709193,0.499686269829581,-0.492049457548511,-0.903755532118117,-1.76793792809607,-3.27821785563514,-1.14069471741009,-1.64589425461166,-2.72149024142266,-3.73920574346242,0,-5.71218575838927,-4.51081903018461,0.159136997975074,0.59216058342612,-0.308233500517327,-0.395758785044945,0.0496232216957942,0.317256495882857,0.698277098742665,0.591823661975228,5.294
"68",68,0.901334068861624,0.51071282262933,0.984621157308735,0.348097441863801,0.249578447095921,0.318984542176102,0.0699986746546252,0.0405539787581281,0.0903417509771584,1.45999594115893,0.0117896947929576,0.0329562668404492,1.68214278908003,0.0173685435324614,4.2232959032662,1.35548561619509,0.681091469493074,0.681091469493074,0.681091469493074,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.5146829159007,-2.76316380682824,-3.83465357223997,-2.72409596273421,-1.87817672006744,-1.3017786447107,-0.414878388155658,-2.89587501605723,-0.499587000286785,-0.495858007955619,-0.884512329160277,-1.44800708045888,0.109537755111072,0.284518402811562,0.0925020652871846,-0.38925191329872,-1.00167351598926,-1.5897809592965,-0.309868831916158,-2.71949969713757,-0.361535204284034,0.419910147696208,0.177600587076396,0.0112921053631787,0.364098975296826,0.30552662228889,0.380751085567691,5.28621,0.76821226791712,1466,2819,6174.97803539757,8581.41578144118,14200.1677776859,21207.4167490555,5548.0518533953,6405.01289007044,10516.250811362,12109.6414635606,26651.19493255,1767.82317225886,255.905003493665,3.8023064503543,1.35672952160951,0.707478087432596,0.882350005707667,0.77153992037236,-0.301030733696131,-0.697531554821722,-1.84361201082559,-2.90380266480451,-1.17436701982121,-1.32729601130654,-2.6201009242671,-3.35302568438362,0,-5.21952914633211,-4.5387344723439,-0.957025699911833,-0.331326105600626,-0.764278743931055,-0.227978717325992,-0.097739154183904,0.334860502272831,0.622944106194441,0.699409844992342,5.294
"69",69,0.891329793183046,0.47570045521906,0.982350280679957,0.347487775356521,0.242484233990281,0.364087630445971,0.0661405861442166,0.0457248050701231,0.100269179649405,1.41617513866761,0.0123710028990317,0.0312493655926489,1.80209587376116,0.0175225221249198,5.39867042919277,1.21518353602438,0.658485806543699,0.658485806543699,0.658485806543699,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.76972922386655,-2.53087138732451,-3.83947157799243,-2.80301983496841,-1.80922335304524,-1.3112748652322,-0.365177421071991,-2.64153221724869,-0.431769145681458,-0.552018549133356,-0.982085484327513,-1.62826298854614,0.148300209066272,0.202448357106243,-0.220460325934552,-0.448924110647551,-0.870915915950724,-1.5387323093449,-0.24545213950225,-2.63592281901682,-0.10638041183021,0.460436316607952,0.27901169594446,-0.152121901335492,0.241032769052057,0.133378043084497,0.273222505004525,5.28621,0.774088757373675,1466,2819,6216.7216764718,8417.91981593518,13980.3186411156,21426.0210070148,5056.94320467284,6105.96484424411,9408.56702303375,11949.7343002267,15321.6601268231,1806.5261921646,244.390332006357,4.88234123978674,1.39023349053875,0.610155654983283,0.172002824766263,0.704328653422061,-0.392669124771386,-1.15595649193968,-1.75846002383832,-3.16099594352966,-1.02020067171917,-1.56563006428623,-2.5630943533606,-3.43814323747813,0,-4.86201258833159,-4.80498773276774,-0.730219822273916,0.105913731012984,0.39631652970442,0.638320358472589,0.06836918462331,0.769816348218151,0.660515970879305,0.674716614771494,5.294
"70",70,0.897718811394611,0.435994666056961,0.985307267123606,0.347085803315684,0.239326024014681,0.337491215626341,0.0794678240744302,0.0437296000317103,0.106407938022994,1.21803675285083,0.0123161629516151,0.0282065062385698,1.68499421800189,0.016326097392535,5.22900109413347,1.25723803058229,0.734494873446723,0.734494873446723,0.734494873446723,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.76820006975399,-2.54925355342968,-3.76631754452002,-2.85694245037619,-1.84649503026655,-1.23233441357539,-0.518051096050385,-2.76261340747807,-0.493501210017345,-0.476922416009129,-0.972174601688365,-1.53703978453766,0.237729068821613,0.555540077206845,-0.111178083688569,-0.473488893902237,-0.947347010284871,-1.67309792438531,-0.260884791309015,-2.70369282949235,0.448050936908443,0.261051860418754,-0.301378753761235,0.0491630533272364,0.0781133560298713,0.245458727470318,0.312692097228965,5.28621,0.768064680856674,1466,2819,6214.02922902599,9118.90496503423,14398.8020446723,20297.6089132022,6045.86676484465,5862.50316404461,9866.70279376868,13174.2718057609,16181.6692157364,1731.27436033667,248.152234023754,6.14715960453542,1.1633005050987,0.347118845358314,0.568565611745836,0.606048780215536,-0.422697404285879,-0.792251459961208,-1.91530960741677,-3.24240850783096,-1.09155398332581,-1.32818306955043,-2.47780436743188,-3.46591897004175,0,-5.41474107250628,-4.54951710822684,0.475531373981109,1.31268882144831,0.285944362891898,0.263554948018193,-0.245263794985582,0.773295089915322,0.524552147627161,0.539152379958076,5.294
"71",71,0.889813155653266,0.473731688042166,0.984863065928258,0.342451642318675,0.2720405830012,0.341917967239811,0.074837772668974,0.0427705520612548,0.101791288572755,1.07219681001244,0.0124047053165826,0.0307820624919118,1.71132412305511,0.0170922224028367,3.98954103629228,1.27375893672784,0.677216153094401,0.677216153094401,0.677216153094401,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-3.17346408010527,-2.56186044986209,-3.81902066984583,-2.83984778170434,-1.92687237952106,-1.28792079210633,-0.43331479044338,-2.65108632821086,-0.372810670792133,-0.420120813588683,-0.955719751459534,-1.6507020932508,0.220685935949709,0.122386800544463,-0.0270779385386747,-0.311129774761974,-0.995188740158022,-1.55086355838006,-0.0482671897303101,-2.62981068006895,-0.235739724774773,0.251569169113137,0.437801254032713,0.0699224238941293,0.15974779615336,0.207215648939641,0.3176347507786,5.28621,0.771530134441493,1466,2819,6164.9873914487,8996.46954712741,14549.0000304547,21625.490489364,6281.55441671508,5673.78950208584,10839.129319071,11098.096580854,20109.9512160294,1718.70722216218,247.866638445577,5.21436745328859,1.32355662786726,0.687580732020084,0.850825186882071,0.7256185860785,-0.220021425590893,-0.872840796333317,-1.79554463928414,-3.1761478672326,-1.16774608254214,-1.55390598711776,-2.74770636912407,-3.52339931252529,0,-5.25997176485248,-4.42140052892305,0.722435995019514,0.588043339146623,-0.276079016936143,-0.160375403053103,0.103290500182508,0.947583576061028,0.741460512426886,0.806933675070362,5.294
"72",72,0.887314331806969,0.499072156973949,0.98481578551813,0.340539071555972,0.260254061676676,0.365031402445081,0.0735555368237869,0.0454736545059451,0.101466472438587,1.34635463942778,0.0115050492184857,0.0283104779366654,1.75067624573331,0.0170943818047917,5.47174617618269,1.28960014270949,0.676293593386011,0.676293593386011,0.676293593386011,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.77175443758213,-2.66668322053212,-3.89909381590373,-2.79678039731389,-1.85596693547087,-1.34920620684437,-0.478250074621217,-2.79783927426301,-0.4217037229946,-0.499305058117686,-0.884667334719805,-1.51085619041871,-0.0880594171386599,0.556800816465739,-0.0776934438681994,-0.548129156374717,-0.904352690773159,-1.61102000419784,-0.21596452221476,-2.68316381017637,0.122962173570503,0.479862646563238,0.0287437309505113,-0.129399908021179,0.397412633291976,0.1798434596211,0.315328467421406,5.28621,0.772459125964232,1466,2819,6196.1856618727,8874.0515629379,14162.6592627149,21053.2908189942,6626.84012051798,5690.575724277,9978.6794652781,7539.73803045569,20457.2817012557,1832.5515299848,256.833060981499,7.10660787183203,1.61926062252853,0.458967409916833,0.608150910055502,0.387031753545172,-0.19956167887524,-0.993732900667114,-1.92505502496612,-2.96916201427419,-1.09171943499907,-1.50586171467786,-2.53101160671149,-3.34460388732589,0,-6.02951608426335,-4.85995889180151,-0.514386369807954,0.15215851179105,-0.232370245451948,-0.121344941934403,-0.234038450773305,0.879879385460643,0.552151383854292,0.300491360068761,5.294
"73",73,0.887558825171042,0.479606690700069,0.985178512849255,0.345443626643851,0.265452711491419,0.344095790512597,0.0789306195151669,0.0420466762746238,0.100037037140427,1.37031974024953,0.0118183114053141,0.031194837549109,2.10103144727171,0.0172389551714351,5.89184024870626,1.25814539990933,0.724738408606961,0.724738408606961,0.724738408606961,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.6959298640013,-2.54945515444315,-3.91002215013331,-2.76529233486481,-1.88302620587425,-1.32215351499238,-0.393780131110211,-2.54386650433736,-0.507168319252046,-0.497706523682669,-1.00267755748507,-1.61838944163428,0.481375209825221,0.446192325609189,-0.0924800670649714,-0.458397901011129,-0.901821120040748,-1.45247157810275,-0.143341417374737,-2.67921984354821,0.336899350079462,0.711394304618687,0.542803583214634,0.0432220874524747,-0.00382491269635118,0.442145113648699,0.503792132723246,5.28621,0.770865820157732,1466,2819,6127.36067396716,8938.89456643993,14742.5915012752,21116.7918244615,6099.18399015892,5968.74915147983,7948.48722707892,9942.96631623134,26847.3437509891,1744.81351718746,243.74611536996,4.95445651002077,1.15094451237258,0.339760179521195,0.599026979549625,0.560647272532419,-0.428579081287563,-1.10671815858478,-1.82348649984355,-3.0394653953726,-1.10973889785977,-1.62393490792535,-2.69350693983617,-3.41196977166352,0,-4.88528124189601,-4.53096762186151,0.914029793546799,0.417836831516284,0.338364955579964,0.707756087759927,0.0489370103558201,0.519382902151858,0.923979066273546,0.684666732476251,5.294
"74",74,0.901012372094496,0.505784500373098,0.983087480240644,0.343221102676538,0.286071030669332,0.342331989077728,0.0707347976410662,0.0392742777317102,0.100905541616845,1.12309851900661,0.0122625736167501,0.0283899194954634,2.13962266757699,0.0171980103342853,4.83190110801031,1.49514356713446,0.724854427674007,0.724854427674007,0.724854427674007,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.64728786081831,-2.59634934544639,-3.78609601685018,-2.71045650388096,-1.90008224394785,-1.35600540163437,-0.425503460088008,-2.62195444900002,-0.486901961702562,-0.478421357205597,-0.962094745922001,-1.70254085380239,-0.002953516612347,-0.0199364978077935,-0.0985379445245962,-0.45758291777427,-0.841482706495969,-1.57346134304934,-0.0618809365617607,-2.72507066387121,0.148134513547718,-0.706248961958438,0.275967054281615,0.0826729166287148,0.203226163629882,0.152335369981833,0.348888113505497,5.28621,0.772812818085333,1466,2819,6209.141476383,9107.38712514777,14337.3877366116,20577.0790983011,6948.94696772165,5495.26975826772,11954.3597599697,7641.52671703872,7770.18756919176,1739.95108608811,247.13030811977,6.32469046706006,1.5503112882886,0.234121002518003,0.681730965461577,0.606961533420387,-0.427464875006316,-0.870570624525423,-1.91321320805721,-3.2098971416106,-1.18128542528872,-1.44800835662719,-2.72214945045159,-3.38437834382687,0,-5.2904363478647,-4.35172815285403,-0.480760110015214,0.0604784389986167,-0.097240135956805,0.441283212599099,0.00291368169312914,0.656325924502608,0.975747377439434,0.719621260451259,5.294
