"","X","P_MTC_Tri_pos_ISS_o15","P_MTC_Tri_neg_ISS_o15","P_MTC_Tri_pos_ISS_u16","P_MTC_Tri_neg_ISS_u16","Transfer_nMTC_to_MTC_ISSo15_TP","Transfer_nMTC_to_MTC_ISSo15_TN","Transfer_nMTC_to_MTC_ISSu16_TP","Transfer_nMTC_to_MTC_ISSu16_TN","p_death_hosp_ISSo15_MTC","RR_p_death_hosp_ISSo15_nMTC","p_death_hosp_ISSu16","p_death_y1_ISSo15_MTC","RR_p_death_y1_nMTC","p_death_y1_ISSu16","HR_p_death_lm_ISSo15","HR_p_death_lm_ISSu15","U_ISS_o15_MTC","U_ISS_o15_nMTC","U_ISS_u16_o8","Umult_ISS_u9","U_genpop_cons","U_genpop_male","U_genpop_age","U_genpop_age_squared","p_death_hosp_TARN_sqrt_ISS","p_death_hosp_TARN_ln_ISS","p_death_hosp_TARN_GCS_3","p_death_hosp_TARN_GCS_4_5","p_death_hosp_TARN_GCS_6_8","p_death_hosp_TARN_GCS_9_12","p_death_hosp_TARN_GCS_13_14","p_death_hosp_TARN_GCS_intubated","p_death_hosp_TARN_CCI_unknown","p_death_hosp_TARN_CCI_1_5","p_death_hosp_TARN_CCI_6_10","p_death_hosp_TARN_CCI_o_10","p_death_hosp_TARN_age_0_5","p_death_hosp_TARN_age_6_10","p_death_hosp_TARN_age_11_15","p_death_hosp_TARN_age_45_54","p_death_hosp_TARN_age_55_64","p_death_hosp_TARN_age_65_74","p_death_hosp_TARN_gen_f","p_death_hosp_TARN_age_o_75","p_death_hosp_TARN_age_0_5_gen_f","p_death_hosp_TARN_age_6_10_gen_f","p_death_hosp_TARN_age_11_15_gen_f","p_death_hosp_TARN_age_45_54_gen_f","p_death_hosp_TARN_age_55_64_gen_f","p_death_hosp_TARN_age_65_74_gen_f","p_death_hosp_TARN_age_75_plus_gen_f","p_death_hosp_TARN_cons","p_MTC_ISS_o15_UK","C_MTC_ISS_o8_u16","C_MTC_ISS_o15","C_bluntt_ISS_U10","C_bluntt_ISS_U17_O_9","C_bluntt_ISS_U26_O16","C_bluntt_ISS_O25","C_pent_ISS_O0_U10","C_pent_ISS_O9_U16","C_pent_ISS_O15_U25","C_pent_ISS_O24_U34","C_pent_ISS_O34","C_disch_6m","C_additional_ambulance","Increase_lifetime_cost_ISS_o15","Increase_lifetime_cost_ISS_u15","TARN_old_Age_0_5","TARN_old_Age_6_10","TARN_old_Age_11_15","TARN_old_Age_45_54","TARN_old_Age_55_64","TARN_old_Age_65_75","TARN_old_Age_over_75","TARN_old_GCS_9_12","TARN_old_GCS_6_8","TARN_old_GCS_4_5","TARN_old_GCS_3","TARN_old_GCS_intubated","TARN_old_ISS_SQRT","TARN_old_ISS_LN","TARN_old_female","TARN_old_female_age_0_5","TARN_old_female_age_6_10","TARN_old_female_age_11_15","TARN_old_female_age_45_54","TARN_old_female_age_55_64","TARN_old_female_age_65_75","TARN_old_female_age_75_plus","TARN_old_constant"
"183",183,0.891953827745439,0.456924410962805,0.983923545003579,0.348613417835707,0.249609414278098,0.32132524387269,0.0708831711971433,0.0384877574731894,0.0925754361481019,1.20674412882941,0.0122714936003309,0.0310486172356979,1.79977472683691,0.0164996882620738,5.15900103853307,1.40409222915679,0.672172194063877,0.672172194063877,0.672172194063877,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.92863124456158,-2.53200938460222,-3.81595613946649,-2.69224105896411,-1.82644366409421,-1.29340170778184,-0.482820117429082,-2.52282271662226,-0.427336008038471,-0.505887746603939,-1.01353653511215,-1.63177231519829,0.0577774948348015,0.0500589906090561,-0.0344464474084927,-0.271391027086213,-0.937944227796554,-1.57332918423229,-0.242416272908928,-2.70973501388147,0.372435710042856,0.319037213145082,-0.466966858287891,0.0262493791123902,0.37050444915559,0.0298745489298664,0.337286145294583,5.28621,0.773160130863784,1466,2819,6222.07301978934,8951.72505018647,14669.2737378959,21485.8275838298,5814.14401947386,5440.36103079654,11315.7365173759,12819.0629782687,22746.7110337809,1734.2327684713,260.369414652402,5.70430384385754,1.66838253311673,0.498544690254601,0.902406254729463,0.836462536465952,-0.282066158791754,-1.2933830339445,-1.79543649045454,-3.24624608561794,-1.15423315718357,-1.47443230727282,-2.51531524668231,-3.59071281091446,0,-5.72527940834874,-4.38754712525029,0.284666829456678,0.647890915900658,0.251670481783334,-0.0576975516743773,-0.234633861790393,0.728262318686984,0.57279850158132,0.675091155700967,5.294
"184",184,0.900308165853166,0.482475868098286,0.984574532542681,0.348292803494006,0.322846729290386,0.344495364830933,0.0750714502396312,0.0447156943433009,0.101663813950563,1.12420048321801,0.0118980154317509,0.032312662689859,1.61505094259289,0.0174878663746231,5.3787605990248,1.28580878900064,0.689553350445052,0.689553350445052,0.689553350445052,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.82094857134997,-2.58001023613824,-3.76885726007834,-2.71587471506295,-1.88971296679397,-1.25726522709942,-0.447373322774051,-2.59532974578125,-0.435166950934054,-0.471624422269524,-0.975302272897318,-1.59832665734192,-0.0145760293267178,0.191530154603908,0.0478109029793623,-0.404937102137279,-0.87861480129145,-1.55059615502451,-0.140939850806888,-2.63142586205714,-0.525594222747095,0.870412447707899,0.373684942863292,-0.23154149585452,0.16838266690332,0.375836870295283,0.311976625358857,5.28621,0.772654346956976,1466,2819,6173.92145479943,8681.9608286844,14091.1242252676,21261.4565544522,6008.49635428505,5701.29072917432,8413.74747174784,11506.8143487237,9544.89446781176,1729.92687539414,240.632934550153,4.62763151179719,1.32766508298367,-0.0707370725633263,0.206383063132603,0.615823056930914,-0.519823681743224,-0.860419291905866,-2.13653755126168,-3.04297162325866,-1.11036563736832,-1.43135121859947,-2.64148006590075,-3.51827942375548,0,-5.64057138733572,-4.56267674405758,-0.547069629596942,-0.29933624906085,-0.010337650871343,-0.379203308710364,0.168279269288815,0.598779556819658,0.805572826638993,0.391553433794504,5.294
"185",185,0.88558328589598,0.492649008522795,0.984555352083609,0.348866786701981,0.299040671955866,0.342581520096347,0.0775231891100385,0.0445918548967582,0.104057210044702,1.19626584089216,0.011872152187503,0.0330196583637287,1.47234330013177,0.0173055316728855,4.84939528327624,1.32321754600027,0.786301493124704,0.786301493124704,0.786301493124704,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.92523681967483,-2.5042304929397,-3.74647250981068,-2.7060626661838,-1.84331439887455,-1.18339368103651,-0.468489077249507,-2.63083063875393,-0.398206573916777,-0.506797947038226,-1.06033101205552,-1.54096560819129,0.155389684442583,0.151865556750205,0.109883109470151,-0.339422346867211,-0.964454213230214,-1.55095289406199,-0.0568240760953442,-2.67428325604571,0.037415677574144,-0.564067127782493,0.454889030294372,3.64174362273845e-05,0.396788995231042,0.207417144352913,0.563973164490742,5.28621,0.772759141815899,1466,2819,6223.69367803187,8915.48357346354,14628.4313141282,21434.9454950229,7176.09822691486,6190.77901773972,9131.79950003514,13083.5522871333,12244.2246980881,1770.32421832938,251.386185985645,6.87464752945631,1.47890446036036,0.331168105124907,0.443413778656684,0.655561437360516,-0.452485526920431,-0.791158267155363,-1.97181077041889,-3.17554787884688,-0.998573619592685,-1.62370314876829,-2.61594384548494,-3.41215973089278,0,-5.51544682378377,-4.66165113560761,0.209940018926227,-0.168199390118987,0.290941294075644,0.0681429198002135,0.189525136798326,0.253457450882147,0.292294538787349,0.373617974489209,5.294
"186",186,0.891817544106001,0.48827322760197,0.985577457706314,0.345385292814121,0.300918959508045,0.362378944722542,0.0729393818480449,0.0401840386329384,0.0997570809765562,1.22585908366676,0.0121033110714102,0.0303099337745835,1.57480369721185,0.0156038881629805,4.33101750424632,1.19416940257372,0.728812856433797,0.728812856433797,0.728812856433797,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.8107908015059,-2.7269587023832,-3.78312040470432,-2.81220804430501,-1.88516439102828,-1.40037617679448,-0.420572331461948,-2.85051771966636,-0.386482556761446,-0.439695703256324,-0.92410997642322,-1.6721680562799,0.131540615816201,-0.133318738607787,0.218320436317931,-0.342457538792897,-0.852452158123148,-1.58966532584298,-0.172051827525284,-2.57184443201202,-0.223059402856642,0.72529886156993,0.281261271360303,-0.205152133637804,0.234346466153523,0.0724804234992971,0.225781387427724,5.28621,0.772527243257104,1466,2819,6213.12930527547,8801.8048310505,14566.596764297,21643.8227261267,7649.98612135576,5981.48534411463,10380.1693397941,10163.5833044529,4897.04884935716,1740.75569738142,248.054284341264,4.65738621893213,1.39158958295604,0.329133628887178,0.309859088440469,0.624428082910692,-0.568156708850788,-0.904744406760235,-2.15529684206999,-3.16633413578163,-0.987163172882616,-1.52705321710703,-2.6307558313896,-3.38466030096337,0,-5.68277098809815,-4.48453604680932,-0.257991214263448,0.462364741976189,0.973598331141784,0.636587415873999,0.141300888398862,0.235765681021552,0.450209735938458,0.621715497212362,5.294
"187",187,0.888534431697043,0.503191981305513,0.984338559905605,0.343080341308958,0.282973515270473,0.326769332180799,0.07433358874846,0.0405331879436591,0.0983444707738625,1.35585765527761,0.0123281575466152,0.0314106141489159,1.21499725051759,0.0174154594881897,5.82687452469436,1.56257957913539,0.605361168647371,0.605361168647371,0.605361168647371,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.77019060436266,-2.51543040853341,-3.80063894594353,-2.84245870240808,-1.85062776511975,-1.20133170488571,-0.405487175523092,-2.53082051696175,-0.433033626957146,-0.484168190313231,-0.997269107299174,-1.64350854864128,-0.356007785398499,0.00106736495059334,-0.175886042211781,-0.485060935425863,-0.943154790215969,-1.61036139419113,-0.0583768212689693,-2.74301480767978,0.200609815840544,0.691709577104946,0.464594969158287,-0.0912441228482413,0.154311988553874,0.0272437309763717,0.359501100619756,5.28621,0.772349511954289,1466,2819,6237.88634291105,8852.36582927471,14380.7749117178,21205.0487161751,5460.35870889759,5554.98172746284,8263.23078018119,14282.85579775,29282.4076740115,1704.94922596842,262.042027352378,5.30323166043538,1.2665223278942,0.399552793601395,0.570383236984745,0.499303693618881,-0.321077501708296,-0.996127278451869,-1.76855105012562,-3.13996210462421,-1.05703639427644,-1.35947264673206,-2.61238939246177,-3.49614467332927,0,-5.37167889659037,-4.55890528765428,1.05189720277072,0.428502421124511,0.816802760766495,0.0459198822011294,0.25577084267177,0.348079088259075,0.660686505391022,0.910936715799492,5.294
"188",188,0.895568814993678,0.47253249171694,0.983933606269627,0.344554183092485,0.256873414302358,0.306400396454236,0.0700229800731729,0.037968010018885,0.103633096070938,1.35229650950438,0.0112463110489451,0.0264413548791753,1.1254971859832,0.0165363874070936,4.50939045672204,1.31012340330133,0.646882883598562,0.646882883598562,0.646882883598562,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.98353836044972,-2.52584461395161,-3.76058901260269,-2.62566074350558,-1.85627360705838,-1.24628089985972,-0.456867921185764,-2.63556435313686,-0.399442778503158,-0.476758560968887,-0.965685737225436,-1.63865626246447,-0.0982526708771291,0.230583209030623,-0.131013720140036,-0.386696429487298,-0.899880658986786,-1.59067905371677,-0.229091080042284,-2.70289086375941,0.383518367689498,0.168636305735297,0.22832173646891,-0.130990096195993,0.054116514379121,0.295415370408011,0.344326712102089,5.28621,0.771381622651346,1466,2819,6114.40557052707,8734.89353965063,14616.3107460821,21449.6035790723,6006.8528547278,6153.36311521514,10690.1824830973,12921.6858485729,12191.6025728119,1703.86179263858,263.542651442592,5.30025054473712,1.27831654542255,-0.0903857185244183,0.592258846305493,0.536152499793071,-0.283760814799402,-1.18949646873083,-1.86556239108856,-2.99918162102235,-0.987239536234883,-1.63694971598568,-2.68063083683821,-3.43090040776972,0,-5.05880032135472,-4.40706848068196,-0.0865139402998173,-0.157706902640373,0.128931763731361,0.437541326489844,0.157844358252385,0.279623502044391,0.398431478520777,0.526273989732072,5.294
"189",189,0.894784556138653,0.460695752656221,0.984109166255091,0.346812836410088,0.279820781997897,0.292310031090776,0.0679691778442114,0.0412125213917536,0.10338993276336,1.07020285933443,0.0122081309869588,0.0304958618771807,1.90122017069695,0.0169776714984588,4.84485781896554,1.44284440334905,0.564499832613208,0.564499832613208,0.564499832613208,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.83986200537998,-2.60392710538993,-3.81190333164559,-2.89901800199346,-1.89084433424883,-1.25945677203908,-0.519440991654572,-2.68320885353649,-0.45077260945739,-0.482805430400822,-0.914174993891009,-1.67427883538132,0.0926029455521669,0.367537493558098,-0.250866385546396,-0.413628687268533,-0.969776902758849,-1.53084520671203,-0.183574919580207,-2.65437376080777,0.043958145270822,-0.0367703952797508,0.142267571450451,-0.114467541195517,-0.00592656353255869,0.146082252406266,0.401026013666664,5.28621,0.771715664472415,1466,2819,6246.02676657618,9087.46049074786,14088.7490676218,21239.3850795896,5121.41299922293,6789.84686240442,8969.23916830529,12312.7680576423,26585.5779677318,1781.80907553822,251.011720396234,6.33427763714387,1.4502482423048,0.204618895211686,0.645634799213915,0.604180802317523,-0.357519047570761,-0.875923990159037,-1.95374762569867,-2.98632229666996,-1.04967702623267,-1.37579114294796,-2.42227489670273,-3.62862770579233,0,-5.34789557631624,-4.33681771379469,0.359695930518913,0.408470188961525,0.636005436416107,0.355708946114608,0.168444798761568,0.389816459141843,0.462551436168977,0.595574793678546,5.294
"190",190,0.894072497684663,0.493601629633935,0.983789771647176,0.346982365400966,0.230972610138525,0.347247545350665,0.0722526033998893,0.043932062023858,0.105109285431923,1.3788580520084,0.0125267818662187,0.0327068815330734,2.2918837470943,0.0166091297373949,5.41027282271486,1.50299333990392,0.763105044889685,0.763105044889685,0.763105044889685,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.75809030125915,-2.68668658540011,-3.8643896258122,-2.92192261503221,-1.91408645104363,-1.30366018647243,-0.521822587847715,-2.67382299369379,-0.488040852452707,-0.479101712017599,-0.961926908971641,-1.60661478380559,0.0692270083226345,0.142595627558805,0.0323919038168598,-0.346255447426326,-0.924081961886769,-1.70891324153165,-0.182830697607926,-2.73588480011304,0.107149868804664,-0.705472861661605,0.0719617335580493,0.0744615304480336,0.23104467856516,0.276038482404917,0.283584900566495,5.28621,0.768143689355093,1466,2819,6212.38395828185,9077.58016991029,13661.310150431,20739.5513605498,6885.03720533836,6131.03488484813,8688.41214390506,8111.44424676299,11813.2065909334,1712.81212296182,257.29741092477,5.06010394591867,1.40324666876388,0.0485030717294539,0.741516734722016,0.796820451401446,-0.436890581464911,-1.24089464073817,-1.93166353264916,-3.19497293348147,-1.04405580116369,-1.4808637100403,-2.6835380139013,-3.71762124559403,0,-5.27684234037818,-4.58264755164307,-0.440787639365436,0.559385137891064,-0.904015859654351,0.672702428209153,0.292480371366779,0.58101833626779,0.621696894194286,0.657042732899932,5.294
"191",191,0.892513051130677,0.478143217505401,0.983356955406507,0.344536316408226,0.287992369016768,0.336979469334162,0.0739464666388159,0.039989151288628,0.09758392600283,1.32133996925111,0.0121136753427801,0.0261162408539671,1.7820654061447,0.0168845548482891,4.28795601175071,1.31821240786025,0.742086164993986,0.742086164993986,0.742086164993986,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.72148888428529,-2.5667332021724,-3.70693198377706,-2.71724279625394,-1.83667485993529,-1.21605024944782,-0.485967110453217,-2.78393144778111,-0.42550994001524,-0.562263869862662,-0.893581441748012,-1.53666908535535,-0.0193160212891566,0.31135282379947,-0.27000692284728,-0.392033947777064,-1.03202546774636,-1.56862830537919,-0.224853917966968,-2.75942934421525,0.0999389504055937,1.34637054887745,0.080693333633434,0.0353944907106967,0.128144243180585,0.0928227674748541,0.489993595921502,5.28621,0.77054009136919,1466,2819,6159.16705814374,8914.48311664247,14352.2782519661,21219.5446596484,6720.19036085279,5849.99998443618,8152.15439733333,11708.0319261256,16959.8364687314,1858.98650679463,234.006349732179,5.49797285761777,1.46663058980207,0.224008760073168,0.446911325441756,0.43608118838627,-0.276115132834361,-1.16342147819252,-1.77692658783141,-3.04151251064483,-1.0761202331536,-1.38886293041035,-2.73237825795064,-3.45623636861675,0,-5.81244118619879,-4.51388556764589,-0.782714218224932,0.129011195363923,0.303073358209073,0.343731552677267,0.117256486562344,0.47193633184578,0.551061967667055,0.380181824405356,5.294
"192",192,0.899307951719987,0.498575026843096,0.983459630377089,0.344436497162201,0.269768253407516,0.31804855515343,0.0753224725285117,0.0412960303663516,0.0934045522946195,1.17199257670461,0.0120395213501708,0.0293638399796649,1.74102244679395,0.0159068206414213,5.67512080115934,1.48704350641294,0.675461062463772,0.675461062463772,0.675461062463772,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.60919473764074,-2.55449560499201,-3.8231579763448,-2.75075671741257,-1.87864454505716,-1.28393681885375,-0.461217182279458,-2.69841027779189,-0.437643214198096,-0.502487570614967,-0.976993773509235,-1.59207585286947,-0.00887224639649462,0.533649632648028,-0.191203990685645,-0.405992171963269,-0.923849537755485,-1.4452001004126,-0.219366581845341,-2.67234708413257,-0.217873620849832,0.825293145693615,0.579650569068473,-0.119878115785714,0.201629752980388,0.404396222983199,0.293569601131756,5.28621,0.772342873514256,1466,2819,6222.59813603212,8936.37486652121,13817.3459858658,20890.6095985229,5216.37501610347,6790.55520163436,10722.8290128126,11643.16118761,14497.8233268744,1763.78015352005,243.979177323089,6.15098582329059,1.44369124035482,0.342889595796066,0.879471671642268,0.73041732675803,-0.145455181424376,-1.02504653351095,-1.7945243379403,-3.19195855896264,-1.09634753493231,-1.4529346869677,-2.8102263529315,-3.34606526257919,0,-6.22702703993097,-4.74309187751811,-0.550213304011272,-0.103218260343227,-0.00932100519352213,0.295949779801428,0.217294337865755,0.0697122799041209,0.864942138625882,0.691522625106247,5.294
"193",193,0.893826466588251,0.454871001330125,0.984202198449044,0.347531933022935,0.256024278435038,0.293894079861592,0.0671588702150262,0.0396665298278937,0.106731664451736,1.28936571930202,0.0121344489921108,0.0291039799571183,2.62378543365075,0.0171564820910366,4.44142831899945,1.55561076661419,0.722029326964654,0.722029326964654,0.722029326964654,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.85180575849741,-2.51378938455508,-3.82591814548982,-2.78601412235753,-1.86403292302865,-1.28531501741026,-0.515153800448085,-2.78490481608562,-0.515152262096741,-0.530474059216613,-0.92477722474818,-1.66808461022157,0.176741587328034,-0.0391486497416373,0.0447896675877699,-0.404552952617745,-0.920917621956931,-1.67519958252968,-0.120553539417539,-2.67412614644277,-0.564634161967712,0.0703779448887888,-0.0644105429617016,-0.296500831618299,0.283546233306078,0.359955671459211,0.338137480206821,5.28621,0.770766014036476,1466,2819,6235.83591340164,9168.44209774784,13914.8986226556,20802.0206283932,9041.07202016899,6355.44353618511,8211.56731062448,14440.1159219564,18695.8693119177,1756.39331534801,254.379978855907,5.08553663321005,1.57710298268912,0.332554904059189,0.637426664491254,0.351305801717864,-0.375763814336623,-0.902392926630484,-1.88043947458803,-3.05871061007242,-1.15940022448477,-1.45702497383988,-2.80859756753886,-3.36393785872787,0,-5.19412791238811,-4.64546351943153,-1.45421563931579,-0.434602193660451,0.18561159893935,-0.0952142749549094,-0.0095471036332264,0.436640419273145,0.518069863296139,0.702089341379978,5.294
"194",194,0.896520139644779,0.443695563922218,0.985720099494011,0.345888289886526,0.278362077696558,0.357910069221562,0.0674608677675314,0.0446591897632427,0.100377598376897,1.1513404322292,0.0115118416781034,0.0304102270433998,1.7941925750304,0.0166337992030542,4.4306490558969,1.52276532337073,0.67643751815792,0.67643751815792,0.67643751815792,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.98681332724577,-2.58977995798379,-3.70851829387946,-2.7631748942544,-1.83970936675702,-1.32187882973752,-0.348380144533743,-2.55194941340701,-0.353818605661349,-0.43984693353828,-0.981647418878089,-1.50769576958326,-0.0388961945911529,0.159846206419809,-0.0864461845264225,-0.485314914795856,-0.889476509136125,-1.6091678963265,-0.251301056685962,-2.63005596458613,-0.246268488302549,0.293979376707702,0.13514593876767,0.110223139172944,0.198485082840423,0.30191411622467,0.306682267458342,5.28621,0.769308170074174,1466,2819,6268.89716984121,9284.77006073621,14891.986261593,21134.8424382386,5362.86402076426,5604.60600800587,10107.6467907097,16432.2699457294,18491.7876316144,1844.53455607339,252.870989409776,6.26009725183108,1.41807313411947,0.746403459000171,0.741419632150874,0.459162495147719,-0.213322920549463,-1.02419173285902,-1.89781434726171,-3.22242240862951,-1.05551093600288,-1.71816893061392,-2.85166145407528,-3.64149435623257,0,-5.6469300168116,-4.62448762206479,-0.335321954799169,0.365900928613393,0.735896635017949,0.146059847457095,-0.0723460467117987,0.537734133230898,0.6843516055149,0.608423353662251,5.294
"195",195,0.898341026507717,0.471758287462642,0.985084697910697,0.34696029260633,0.259962651869695,0.340475584563692,0.0710933007638056,0.0460463830631839,0.104458075448866,1.0391459651838,0.0115357883831433,0.0302377330457744,2.34491685220703,0.0167983280021802,4.21111236505744,1.26857851574897,0.613759914115408,0.613759914115408,0.613759914115408,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.90645082675002,-2.52236307930048,-3.81143771932981,-2.73661369350201,-1.93976646278649,-1.23740448188172,-0.463369494772483,-2.69330109236122,-0.408080095211029,-0.57834841880483,-1.00672223072086,-1.63801796849653,-0.0748210874945604,0.349154422439311,-0.0929372895747846,-0.467232010883441,-0.878860833713822,-1.53335863188746,-0.199798607275593,-2.77676460726552,-0.128510926761835,-0.379980091559798,-0.0337551408266158,-0.0225442727935013,0.220624870731195,0.170393470105289,0.325463721391853,5.28621,0.771919386698342,1466,2819,6192.00048427503,8859.95117583032,13873.7228691938,21746.279600712,6285.90443769731,5312.46674366914,8983.75531528441,18273.8576346903,26096.6773654272,1779.25051752015,240.303078509641,4.84051180141011,1.26875909255399,0.713527691641579,0.789015453182425,0.521831183149009,-0.186635216197379,-0.948208028073348,-1.9686818969323,-3.22586729688793,-1.09887453846427,-1.39457399302619,-2.52581019675738,-3.45967069824936,0,-5.30738000857641,-4.61461141839388,-0.0646011276607838,-0.648626706982981,1.08267438761406,0.350679809037611,-0.0657628560279601,0.327756328084873,0.46926196182793,0.736358468444001,5.294
"196",196,0.902673913197141,0.513298633939253,0.984170481592516,0.346674335229017,0.27367861700476,0.285393074737311,0.0696810796567456,0.0416405574956572,0.0956854844653824,1.41883953094612,0.0112992221548534,0.0286476876626539,1.5189307680621,0.0166933269602589,5.77460193081373,1.00260113458075,0.636997489482064,0.636997489482064,0.636997489482064,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.70519730392468,-2.48759924967376,-3.86414524012767,-2.75334074417352,-1.89481383390682,-1.33388566450861,-0.464530232836755,-2.72334760990998,-0.454008895455561,-0.517724674514768,-0.941788526142568,-1.41183149038729,-0.0411806490706497,0.0394721284923272,0.0840396024695567,-0.43735631379817,-0.949555530499585,-1.57362417148328,-0.294893025673537,-2.63789639531704,-0.708904863402238,-0.0815831572349719,-0.0399403256712861,-0.385749648923697,0.0414032005925215,0.317080021289235,0.331210426602777,5.28621,0.770388886025414,1466,2819,6180.58926529171,8879.26163142811,14001.9053830775,21359.7917898248,7925.55170439735,5952.58555328594,8393.66681546332,11055.8498609856,13953.2054642403,1747.43985866063,239.379090756105,4.91511604107503,1.63533456742074,0.495454826270474,0.309192820341894,0.695402571812523,-0.39881824023832,-0.977493386026325,-1.93597574492676,-3.29960084729524,-1.04362775115909,-1.44058354376721,-2.75549691498974,-3.60663989615017,0,-5.30490685010235,-4.76516778568655,-0.316526682455776,0.375220306672491,0.189797750535605,0.13160722518372,-0.205305534522554,0.540744884013484,0.831156125921207,0.66653628815437,5.294
"197",197,0.893258916981592,0.497083046538027,0.983212910145442,0.345161073630171,0.242528514746825,0.354456104897542,0.0726737049580591,0.0440164944312645,0.100799459196246,1.24584353960321,0.0114645606821325,0.0280150118605885,2.01093425537348,0.0177040072818019,4.36582437286267,1.39660728257945,0.773503468173345,0.773503468173345,0.773503468173345,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.9683449818036,-2.63467843561688,-3.77678649762186,-2.64626982359788,-1.96540613504165,-1.2958881342783,-0.503440760133309,-2.66029638221701,-0.481414754238037,-0.502253943147045,-1.05010445874439,-1.49794813686653,-0.0649606395450377,0.314303764503771,-0.0971137450916452,-0.366407701606229,-0.955188885212102,-1.64355156068979,-0.205543919224657,-2.70691848397374,-0.116464115968796,-0.662429148585203,0.370022379966071,0.0655995820377041,0.0662939965379617,0.197480062153436,0.329875958998875,5.28621,0.773021052942718,1466,2819,6150.89188357808,8967.64722445013,13967.7585984441,21456.2580180238,5658.15248757586,5495.45957412779,10900.4252795944,13917.1340763753,17008.487382708,1817.66777242403,248.061792644633,4.54997822581486,1.30768882738901,0.0280208094594584,0.625195165640271,0.505766146290675,-0.391889496021917,-0.937395269748349,-1.79448258491598,-3.1337043863867,-0.857496049099702,-1.46753997869462,-2.77273441775986,-3.67552926995601,0,-4.83399018608536,-4.41608934433716,-0.389889760966982,-0.0749955303441907,0.0751390379964969,0.062721591049267,0.269840786231295,0.350489235337707,0.486802960418836,0.74293217757609,5.294
"198",198,0.89961967622711,0.513696289772186,0.984608287713339,0.343679177000562,0.258433581291231,0.333418245418797,0.0763890568179156,0.0436481544629512,0.10025291880582,1.12420022933689,0.012165924809487,0.0276931430596381,2.03835132420421,0.0169859479508679,5.26337419721012,1.15264656952062,0.700897211868177,0.700897211868177,0.700897211868177,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.66731461121391,-2.52308058727278,-3.77738078284583,-2.82602063909404,-1.83618771410048,-1.34493218016897,-0.493009124131325,-2.52616672505268,-0.396192054821146,-0.466862416474031,-0.978717395999821,-1.65642499667658,-0.0119663525739347,0.29485233351729,-0.198136581109469,-0.323016293789261,-0.955822584969874,-1.56736872778162,-0.0421825174610264,-2.63481750400931,-0.597099577208581,-0.0803511142301349,-0.191541257874527,-0.041913077669175,0.0807741666173748,0.207091091590917,0.448485659005712,5.28621,0.771265190159174,1466,2819,6143.99146866742,8851.11912880303,14631.0519426743,20831.9590065028,7689.41948771518,5828.70766305246,9197.42462381734,8687.49411479129,7248.24748749399,1787.82863051824,247.054498944832,5.89608915949495,1.45845013178752,0.39093914944224,0.733460821535495,0.498035690848237,-0.315845709993645,-0.862952839371961,-1.99291396616808,-3.02333712873951,-0.985121101350356,-1.60385817005992,-2.77142274039603,-3.56756746135439,0,-5.67568755285464,-4.67781827869031,-0.734263660992757,0.165459647352977,0.321349990260497,0.263204192978042,0.110048229727767,0.580150945338604,1.05711213701912,0.680076701783043,5.294
